,Unnamed: 0,Claim_ID,Claim_Date,Policyholder_ID,Claim_Amount,Suspicious_Flags,Fraud_Label,Claim_Type_Home Damage,Claim_Type_Medical,Claim_Type_Vehicle,Claim_Year,Claim_Month,Claim_Day,Annual_Income,Claim_to_Income_Ratio,Policy_Issuance_Date,Days_Since_Issuance,Short_Period_Claim,Elliptic_Anomaly,Isolation_Anomaly,LOF_Anomaly,Fraud_Probability_Score,policy_issue_Year,policy_issue_Month,policy_issue_Day
867,867,74e0079a-98fb-4727-9740-b2122d5245f4,2023-04-30,6f5aad52-9061-498f-a096-521ea2c723d4,24276.26,1,0,0,1,0,2023,4,30,86146,0.2818036821210503,2021-06-09,690,False,Normal,0,Normal,0.0313857366349693,2021,6,9
868,868,88a613b4-a3b8-4f92-a3c9-0c6a86017633,2021-09-20,3a2516fe-8a27-40b0-bb4d-864658e0058f,14944.67,0,0,0,1,0,2021,9,20,79870,0.1871124327031426,2019-01-25,969,False,Normal,0,Normal,0.0,2019,1,25
869,869,4ed0730d-711d-41dd-96ed-0330ce015413,2022-01-01,02b3c948-4db6-4475-a7dd-1ac44282b6e4,39351.39,0,0,0,0,1,2022,1,1,169862,0.2316668236568508,2021-10-14,79,True,Normal,1,Anomaly,0.0,2021,10,14
870,870,c21f84fc-d0bc-4ad5-85f8-0d9b00060d5a,2024-05-31,88fc3da1-781d-4b6c-8969-40325808d790,5011.28,0,0,1,0,0,2024,5,31,167607,0.0298989898989898,2023-10-15,229,True,Normal,1,Normal,0.0,2023,10,15
871,871,7def3b8e-ec0d-4c3a-b011-b125022111e5,2024-11-28,c4100108-0256-4389-8cb3-46637a211151,19381.54,0,0,0,1,0,2024,11,28,61892,0.3131509726620565,2022-11-29,730,False,Normal,0,Normal,0.0,2022,11,29
872,872,98d53cf5-4afc-49e8-8c47-6b726e310234,2021-04-30,30463008-5fa7-4012-8c57-a27701d909b4,23520.37,0,0,0,1,0,2021,4,30,59118,0.3978546297236036,2020-08-25,248,True,Anomaly,0,Normal,0.0,2020,8,25
873,873,6fe633f1-8f80-4d8b-a1d5-5f8569678586,2022-02-23,a55fa725-bcb3-4168-b706-2cfa29cc0789,7980.97,0,0,1,0,0,2022,2,23,56730,0.1406834126564428,2020-12-15,435,False,Normal,0,Normal,0.0,2020,12,15
874,874,3878becf-60dc-42eb-9413-c85063c4e76d,2021-06-27,84408e98-3d53-4c43-a015-2b5b6c17e150,17517.67,0,0,1,0,0,2021,6,27,142090,0.1232857343936941,2018-11-02,968,False,Normal,0,Normal,0.0,2018,11,2
875,875,9cfbbce7-e8f2-4584-8cca-1e14c3b8c80f,2024-03-18,a60147c3-48e0-4502-8598-f3c8af449605,11761.88,0,0,0,1,0,2024,3,18,65344,0.179999387855044,2023-06-07,285,True,Normal,0,Normal,0.0,2023,6,7
876,876,44d18524-cf0e-4567-882d-7fc1be3074f8,2022-03-28,22f9cafe-2eb2-4ca3-9186-da93da7dcc53,21222.29,0,0,1,0,0,2022,3,28,31364,0.6766448794796582,2022-01-06,81,True,Anomaly,1,Anomaly,0.0,2022,1,6
877,877,74915c14-a30b-469c-9c40-50454a22eae9,2023-04-06,7df37378-9f6c-4ab4-b352-2c1845aa9503,28849.36,0,0,0,1,0,2023,4,6,120482,0.2394495443302734,2020-10-04,914,False,Normal,0,Normal,0.0,2020,10,4
878,878,26f341c8-04f7-48c8-9215-b5033012f819,2020-06-02,f8eaca36-2f99-4b2a-85aa-5eab88f3d7ea,45187.47,1,1,1,0,0,2020,6,2,46710,0.9674046242774568,2020-04-17,46,True,Anomaly,1,Anomaly,0.0,2020,4,17
879,879,200291bb-44e9-48fb-8838-a8881a2e9864,2023-10-01,17172654-3b99-4815-8219-a9c7ba23b07a,28775.39,0,0,1,0,0,2023,10,1,171925,0.1673717609422713,2021-03-05,940,False,Normal,1,Normal,0.0552727923642311,2021,3,5
880,880,3799a376-7e5b-4ac9-83c5-01fe269334ef,2021-11-18,7f96dd35-cca9-4089-8925-4bb54fc37d4e,31203.52,0,0,0,1,0,2021,11,18,161219,0.193547410664996,2020-04-12,585,False,Normal,0,Normal,0.0,2020,4,12
881,881,b26a51a5-76b4-4672-9f13-e10bff7a884d,2024-02-17,c02553ea-d7f2-4678-9489-8025548b2ce3,47478.54,0,0,0,1,0,2024,2,17,167373,0.283669050563711,2022-08-04,562,False,Normal,0,Normal,0.0,2022,8,4
882,882,4439940d-0e58-4770-a566-0316f39ef1be,2024-01-20,2e7d952b-785b-4a07-8b0e-a0b912464474,6746.21,1,0,0,0,1,2024,1,20,111954,0.0602587669935866,2022-12-26,390,False,Normal,0,Normal,0.0,2022,12,26
883,883,4005353d-d76f-4e65-a54c-87393133839e,2024-04-05,f97f4994-1f38-4f55-833a-c4d6d4085391,10495.0,1,0,1,0,0,2024,4,5,106939,0.0981400611563601,2022-02-26,769,False,Normal,0,Normal,0.0002444178041752,2022,2,26
884,884,62821d61-3fbb-4f57-b6f5-6f1cc4a531cd,2024-01-12,fe99df69-bcd4-4975-bf46-057b7165e36b,16327.6,0,0,1,0,0,2024,1,12,89543,0.1823436784561607,2023-04-18,269,True,Normal,0,Normal,0.0134387004674114,2023,4,18
885,885,bc3e1d19-75f9-4230-b2fd-73c508942176,2024-01-11,355cca9c-fb6b-41dc-aa7f-7e0685695f97,19710.91,0,0,0,0,1,2024,1,11,97904,0.2013289548945906,2022-06-28,562,False,Normal,0,Normal,0.0,2022,6,28
886,886,f6121d2c-ae73-40eb-a39d-8fe7790b185c,2021-09-25,ba6dbed8-a110-4887-a89a-c25152b444e8,26224.56,0,0,0,1,0,2021,9,25,193897,0.1352499522942593,2021-08-04,52,True,Normal,0,Normal,0.0,2021,8,4
887,887,8cb1457e-effa-415b-bea6-450f0accb23c,2022-10-11,4c7f03bb-a376-4c2d-bb31-dcdc40d91a8e,26366.82,1,0,0,0,1,2022,10,11,178861,0.1474151436031331,2021-08-29,408,False,Normal,0,Normal,0.0,2021,8,29
888,888,0d559b64-e334-4bac-9c44-ebd132df8d45,2024-06-28,3c6841d6-1ce8-412f-b928-7d2637c0f87a,28546.4,0,0,1,0,0,2024,6,28,54525,0.5235469967904631,2024-04-16,73,True,Anomaly,0,Anomaly,0.0,2024,4,16
889,889,03db7a2e-5313-40e0-af25-37cea206527c,2021-01-03,6553b15f-1ea1-4b0f-95ae-b18b46ae7e06,46283.94,0,0,1,0,0,2021,1,3,189269,0.2445405216913493,2020-05-11,237,True,Normal,1,Normal,0.0,2020,5,11
890,890,f80590f0-0249-4a09-be3b-1a40ca0553a2,2020-05-19,b03b6934-79ab-46d1-b0d5-15abc891d55d,43440.03,0,1,0,0,1,2020,5,19,118064,0.3679362887925193,2019-06-18,336,True,Normal,0,Normal,0.0,2019,6,18
891,891,c552f3c5-5f13-4b98-a7ad-8d5198a15e4f,2020-08-14,af9a1168-1766-4795-bffa-b493285eed0a,13574.76,0,0,1,0,0,2020,8,14,121970,0.1112958924325653,2019-03-09,524,False,Normal,0,Normal,0.0,2019,3,9
892,892,f83b1806-ee4c-4b18-96a2-d49d9e5f8273,2025-02-27,5b0334d8-0f4d-4c40-8f5f-9707a008ac20,2354.55,0,0,0,0,1,2025,2,27,72450,0.0324989648033126,2024-02-09,384,False,Normal,1,Anomaly,0.0300169028437727,2024,2,9
893,893,894e7397-b38a-4db1-a767-32d3a502dc4b,2024-02-18,5115d7ee-3b90-408e-bce3-456320363a73,34200.24,1,1,0,0,1,2024,2,18,145440,0.2351501650165016,2023-07-15,218,True,Normal,0,Normal,0.595605249899551,2023,7,15
894,894,a50784cb-c9df-401e-8ef0-0de1fb4f1972,2023-12-16,bbb24366-704f-41a8-a44c-bd41ce36e92a,44533.92,0,1,0,0,1,2023,12,16,194681,0.2287532938499391,2021-07-29,870,False,Normal,0,Anomaly,0.0,2021,7,29
895,895,60b57717-b072-4fc8-8577-610831662c94,2021-12-18,0a1bebd3-e60e-4813-802d-a0fa227dcecc,2939.9,0,0,0,0,1,2021,12,18,172765,0.0170167568662634,2021-04-27,235,True,Normal,1,Anomaly,0.0,2021,4,27
896,896,8f1c3fa0-7000-4009-b4e5-70ba7c3cc2bc,2021-08-24,91135d7e-3095-4621-bd76-ab58b271115b,1501.53,0,0,0,0,1,2021,8,24,191098,0.0078573820762122,2021-07-07,48,True,Normal,1,Anomaly,0.0,2021,7,7
897,897,52dcbffd-5900-4d65-8b2a-b7592fc6c4e6,2023-11-02,994316bb-d4d3-43a5-9e1f-1619467ba9e5,42982.62,1,1,1,0,0,2023,11,2,146886,0.2926257097340795,2023-07-26,99,True,Normal,1,Anomaly,0.0,2023,7,26
898,898,290c4414-8df5-4b01-9c4d-b762ea1af7d2,2020-07-07,d1c56a00-4bb1-4407-b30a-d7de27afbff9,43510.55,0,0,0,1,0,2020,7,7,113274,0.3841177145682151,2018-07-28,710,False,Normal,0,Normal,0.0,2018,7,28
899,899,743e8531-5dfb-4922-8aa6-b006436adb9d,2020-03-05,bbd0fe6c-6108-4fcc-8186-722ba355ad05,38814.53,1,1,0,0,1,2020,3,5,122364,0.3172054689287699,2019-09-21,166,True,Normal,0,Normal,0.4106347895219762,2019,9,21
900,900,9ea6ed4a-04ca-430a-a207-db202f7f2cd7,2024-06-16,52190216-3d21-4daf-9ec5-405dc6a90598,21130.25,1,0,1,0,0,2024,6,16,141214,0.1496328267735493,2021-12-04,925,False,Normal,0,Normal,0.0,2021,12,4
901,901,f7980131-a885-47b4-9037-2a5cb893b08a,2022-11-13,aee7c7a5-8629-4fbe-b09b-48dd63329992,45714.92,0,1,0,0,1,2022,11,13,46828,0.9762304604083026,2021-06-10,521,False,Anomaly,1,Normal,0.2096966204243074,2021,6,10
902,902,277529a2-8d2c-4e83-8407-26547f5f61aa,2023-03-29,52702b29-a412-47a2-a8e8-f3115295ea96,38094.92,0,0,0,0,1,2023,3,29,135211,0.2817442367854686,2022-02-15,407,False,Normal,0,Normal,0.4315899914366146,2022,2,15
903,903,a8ad1539-85f0-486a-98a4-40bd1c4760a5,2020-07-03,2dbb45bd-2138-42e6-b013-a170d5cf3b4c,8369.14,0,0,0,0,1,2020,7,3,62417,0.1340843039556531,2018-12-08,573,False,Normal,0,Normal,0.0,2018,12,8
904,904,1b67f7bb-33bb-4382-8801-8e83df9d3910,2022-08-07,a449d64f-922d-4ab6-8825-2b391947ea42,39135.56,0,1,1,0,0,2022,8,7,155536,0.2516173747556836,2021-05-21,443,False,Normal,0,Normal,0.0,2021,5,21
905,905,7d6ab7c2-a86d-4706-a37b-3648d617b9c0,2022-10-20,0c90e028-4185-400d-971d-f5fdb38950ce,10041.79,0,0,0,1,0,2022,10,20,82918,0.1211050676572035,2022-07-18,94,True,Normal,0,Normal,0.0,2022,7,18
906,906,b7c4b3ee-9b1f-46d1-b881-49dc5dc96097,2020-07-11,a7df30b2-356f-4c0a-abc8-f6b7ee224f70,23094.21,0,0,0,0,1,2020,7,11,137728,0.1676798472351301,2018-10-03,647,False,Normal,0,Normal,0.0,2018,10,3
907,907,d5030b43-e3c7-4a9a-adab-ddab7dccc026,2020-07-28,5c65a65c-0f8a-4c2c-a390-0bc0cd0fa4a6,41263.56,0,0,1,0,0,2020,7,28,181991,0.2267340692671615,2017-11-03,998,False,Normal,0,Anomaly,0.0,2017,11,3
908,908,e3f342a8-f030-4fd4-be54-898e8eda6433,2022-04-02,0eecc013-b55b-4aaa-8b53-f0be5e7b4866,34218.13,0,0,0,1,0,2022,4,2,63353,0.5401185421369153,2021-06-10,296,True,Anomaly,0,Normal,0.0,2021,6,10
909,909,876de8c5-440c-4e5b-9def-57b4d2da43ec,2020-05-17,13f39289-4dcc-405d-959e-f0fd1204f4d6,9290.39,0,0,0,0,1,2020,5,17,133383,0.069651979637585,2018-12-05,529,False,Normal,0,Normal,0.0,2018,12,5
910,910,84fcfcb0-f5e9-4352-b745-39f2f1d188b9,2020-08-28,62a50eec-881a-404f-bb23-feedb9a4de2b,8593.92,0,0,0,0,1,2020,8,28,79132,0.1086023353384218,2020-03-20,161,True,Normal,0,Normal,0.0,2020,3,20
911,911,a8290f3c-86b4-452c-b170-46b930807a5d,2021-06-01,8ef4d74b-2dcc-4095-b28f-9444a0154d65,14610.93,1,0,0,0,1,2021,6,1,114120,0.1280312828601472,2020-10-08,236,True,Normal,0,Normal,0.0,2020,10,8
912,912,bf00f56c-6a49-49a6-8ee2-5e54bfcb3388,2020-09-12,acab8b69-5ba3-4cb5-9399-ad15a37ce1c5,39101.59,0,0,0,1,0,2020,9,12,81756,0.4782718087969078,2018-06-17,818,False,Anomaly,0,Normal,0.0,2018,6,17
913,913,6d54c95a-aa4d-42a8-b3da-5808756eb67d,2024-08-02,8cca8963-2e2e-47a4-8ade-c3792ab403f6,34045.91,0,0,0,0,1,2024,8,2,40720,0.8360979862475443,2022-10-05,667,False,Anomaly,1,Anomaly,0.0,2022,10,5
914,914,a854027e-5667-4e49-8133-8bdc66cc7376,2020-12-17,eefb2a24-7169-4ed5-9994-13ccff9957a8,43299.18,1,1,1,0,0,2020,12,17,110835,0.3906634185952091,2018-12-16,732,False,Normal,0,Normal,0.1872923679844196,2018,12,16
915,915,8cd2216f-50ad-4f63-a709-41535a31e916,2025-02-17,698f546d-5f29-4290-9848-5a54531c8812,45620.01,1,1,1,0,0,2025,2,17,61000,0.7478690163934426,2022-12-16,794,False,Anomaly,1,Anomaly,0.0,2022,12,16
916,916,d37ee471-6e3b-4507-a21c-1209c3a1962d,2023-10-21,8bae295e-902a-405c-bd9f-fe599bc0fa93,40142.81,1,1,0,1,0,2023,10,21,89258,0.4497390710076407,2021-05-15,889,False,Anomaly,0,Normal,0.0,2021,5,15
917,917,8cdc718d-c405-4420-a004-223136c3fe85,2024-10-21,73d0b6c7-f62e-4f88-9c29-850b410bfc29,40351.74,0,1,0,0,1,2024,10,21,176534,0.228577724404364,2024-05-19,155,True,Normal,0,Normal,0.5299931973032008,2024,5,19
918,918,000cd21a-65a7-4a30-b5b7-0dd9728f5897,2023-10-21,042c65ad-9883-49b1-88d3-d2cefba3091f,35613.73,0,0,0,0,1,2023,10,21,110222,0.3231090889296148,2022-03-04,596,False,Normal,0,Normal,0.0,2022,3,4
919,919,e3ec4f6a-fe50-4fdc-a294-fa0a84820c08,2021-09-06,36fea0b4-38cd-4122-bc01-45e14ce2afa2,17761.11,1,0,0,0,1,2021,9,6,170544,0.104143857303687,2021-01-15,234,True,Normal,0,Normal,0.0,2021,1,15
920,920,c5828939-058e-489e-909d-97cddb107e7f,2024-04-13,eb4aede6-46a5-4064-9284-b528b0916fb7,26271.58,0,0,1,0,0,2024,4,13,124682,0.2107086828892703,2024-03-10,34,True,Normal,0,Normal,0.0,2024,3,10
921,921,92174fb0-8e6b-4085-82e2-b02d8dbcde5a,2024-10-20,75dacbbe-09a9-461a-9823-3383279b637c,25819.93,0,0,1,0,0,2024,10,20,93792,0.275289257079495,2022-01-26,998,False,Normal,0,Anomaly,0.0,2022,1,26
922,922,43d643ed-236e-4832-a7f6-a2ac5b0c4170,2022-01-03,4199322e-3ba5-4126-bff6-9f4195082801,28292.13,0,0,1,0,0,2022,1,3,135068,0.209465824621672,2020-05-30,583,False,Normal,0,Normal,0.0,2020,5,30
923,923,920b725b-1787-4810-8ce0-9ecbcfa28fb8,2022-03-04,13c37b5d-bbf8-4a91-b7a9-f824eafa4d5b,5851.17,0,0,0,1,0,2022,3,4,51319,0.1140156667121339,2021-08-08,208,True,Normal,0,Normal,0.0,2021,8,8
924,924,7b874b4a-cafb-44fe-931f-04afb93c92d5,2021-01-13,b3edd6ed-b089-4de4-a626-7164d3616b3a,16594.28,1,0,0,0,1,2021,1,13,63794,0.2601228955701163,2020-10-27,78,True,Normal,1,Normal,0.0450113069393025,2020,10,27
925,925,1869c755-e85c-4ec9-91cb-c0929383f86d,2023-02-24,ceef7261-bb15-42ea-8991-2f464ce6928b,44672.5,1,1,0,0,1,2023,2,24,53637,0.8328672371683726,2022-04-27,303,True,Anomaly,1,Anomaly,0.0,2022,4,27
926,926,c7b611cd-1417-482a-a1ad-018a93875413,2020-06-14,e13a14ca-5911-442e-959a-8f54c559cd0f,26106.03,0,0,0,1,0,2020,6,14,62888,0.4151194186490268,2018-03-09,828,False,Anomaly,0,Normal,0.0,2018,3,9
927,927,ee249b72-6aa1-4abd-af2e-92b9d13032db,2024-07-06,bf67de42-3a0a-4b59-8538-4872deaa543e,40217.01,0,0,1,0,0,2024,7,6,40890,0.9835414526779164,2024-04-09,88,True,Anomaly,1,Anomaly,0.0,2024,4,9
928,928,edbc36d8-9a30-4096-9977-66bea71c8948,2020-03-24,0ddb545b-61ea-4a65-a1d7-70eac704e80e,7426.51,0,0,0,1,0,2020,3,24,118489,0.0626767885626513,2017-09-03,933,False,Normal,1,Normal,0.0,2017,9,3
929,929,51beba8e-0a8a-4b94-863d-fcd64e0648d0,2022-11-15,b2a0f778-809d-4444-93ab-3cce264ae04f,13341.6,0,0,0,0,1,2022,11,15,140820,0.0947422241158926,2021-06-07,526,False,Normal,0,Normal,0.0,2021,6,7
930,930,ac735be0-0cee-4dc2-a737-f345388629ff,2023-10-31,c0ba22a4-7213-47cc-b896-17fa6493f5ef,29359.67,0,0,1,0,0,2023,10,31,73905,0.3972622961910561,2023-07-06,117,True,Anomaly,0,Normal,0.0,2023,7,6
931,931,170fad32-8135-415a-9343-e6ea985a9548,2021-04-13,25e42403-64f2-402e-894f-6ed34a2f3876,35811.78,0,0,1,0,0,2021,4,13,118428,0.3023928462863512,2019-05-07,707,False,Normal,0,Normal,0.0,2019,5,7
932,932,79d19c4e-1521-4d35-960f-1e2d21d72432,2023-01-12,4336ffe5-6631-46a7-8c53-b74c0c9fa6e6,45373.06,0,0,1,0,0,2023,1,12,64908,0.6990364824058667,2022-09-14,120,True,Anomaly,1,Anomaly,0.0,2022,9,14
933,933,6f3acf33-8077-4ac5-a605-de3c15c7bc83,2024-01-16,7b1dbca3-2286-43f8-8314-96ea2160446e,8914.34,0,0,1,0,0,2024,1,16,32888,0.2710514473364145,2023-10-01,107,True,Anomaly,1,Normal,0.0,2023,10,1
934,934,65339cf0-7ce4-470e-b2b7-3d808f2e08d3,2023-06-08,ff408dcc-9db1-47f9-8fa8-ae3432339053,5331.35,0,0,0,1,0,2023,6,8,158134,0.0337141285239101,2021-10-02,614,False,Normal,0,Normal,0.0,2021,10,2
935,935,3e085cb7-3f09-47a6-8635-1a54bc54b8c1,2020-07-12,af4afcdd-52cb-4ae0-ae18-c9b3c6da85f1,28172.07,0,0,0,1,0,2020,7,12,174361,0.1615732302521779,2020-05-03,70,True,Normal,0,Normal,0.0,2020,5,3
936,936,1ccec1ef-16ef-4cdf-9375-ee61ec94503e,2023-07-14,30c3ef8a-592a-443d-9d82-2e3a6c6d282b,32894.51,0,0,0,1,0,2023,7,14,197641,0.1664356585931057,2022-04-18,452,False,Normal,0,Normal,0.1078528129383265,2022,4,18
937,937,a7c8f0c5-9808-452c-9832-c8de521be8c2,2020-04-17,5987038a-fcd6-418e-ab54-500d4e089bb4,15700.72,0,0,0,0,1,2020,4,17,72728,0.2158827411725882,2018-11-01,533,False,Normal,0,Normal,0.0,2018,11,1
938,938,cd840a47-fd7b-4279-9253-55159dc0a8b5,2022-05-20,ec993c80-0b7d-4856-b0c2-360025545c1a,23456.15,0,0,0,1,0,2022,5,20,43484,0.5394202465274585,2021-01-09,496,False,Anomaly,0,Normal,0.0121628694650025,2021,1,9
939,939,af73b3cf-331e-41f2-bbc5-f97fd173b70b,2022-01-15,15f7ef61-da4e-404c-ba7e-1b86c1fad753,29386.94,1,0,1,0,0,2022,1,15,57001,0.5155513061174365,2020-06-28,566,False,Anomaly,0,Anomaly,0.0,2020,6,28
940,940,3e3869e2-0df6-4417-bd55-38c71cc464ed,2024-12-01,d51b1974-de66-4dd0-a5ce-2a21ed3e2846,25273.63,0,0,1,0,0,2024,12,1,51724,0.4886248163328435,2022-06-29,886,False,Anomaly,1,Anomaly,0.0,2022,6,29
941,941,57e0a1f1-0384-4661-89a5-baebd1f44c8d,2023-08-23,789fed96-7337-4c2f-8e1c-37621c7cb6ed,3176.07,1,0,0,1,0,2023,8,23,35188,0.0902600318290326,2021-10-24,668,False,Normal,0,Normal,0.1790726129428275,2021,10,24
942,942,bd717da3-3581-4632-94f5-df7005d2d205,2022-11-11,c017466e-85f4-40a2-8be2-7516342c5348,20755.0,0,0,1,0,0,2022,11,11,90771,0.2286523228784523,2022-02-17,267,True,Normal,0,Normal,0.036150937322091,2022,2,17
943,943,9f7fae0c-7ba7-4d05-8c7e-29044237692a,2023-10-28,ab132032-b2e1-4f66-b1f0-2ea8242f5829,7589.6,1,0,1,0,0,2023,10,28,114098,0.0665182562358674,2023-02-09,261,True,Normal,0,Normal,0.0,2023,2,9
944,944,e7f2418a-953f-4fd4-a069-4b6d04b51c12,2023-06-29,0f635f4a-2b9a-418e-8165-964c0b21a308,16965.16,0,0,0,1,0,2023,6,29,178332,0.0951324495884081,2021-04-28,792,False,Normal,0,Normal,0.0,2021,4,28
945,945,b24f92b9-ca08-41de-b360-d11548b51c88,2023-04-07,f1f71605-a79e-4626-b707-ac0e0d96feb3,22876.63,0,0,0,1,0,2023,4,7,193864,0.1180034972970742,2021-03-19,749,False,Normal,0,Normal,0.0,2021,3,19
946,946,a90e319d-637e-4f94-910c-8d920222305d,2021-07-12,5c375254-a8fc-4690-a9b1-c4a1da221b85,38341.94,0,0,0,0,1,2021,7,12,196907,0.1947210612116379,2019-07-13,730,False,Normal,0,Normal,0.0,2019,7,13
947,947,4ae0fd7a-04e2-4132-9b9e-c5f9dd419a67,2024-07-05,fad3b44c-3b2d-4dc9-a2f3-2faea63fcf12,6905.59,0,0,0,0,1,2024,7,5,108236,0.0638012306441479,2024-05-14,52,True,Normal,1,Anomaly,0.0102967585725126,2024,5,14
948,948,b5ae2a56-fa03-4d6c-822f-b2f06175a257,2020-09-01,98dbf732-dde4-4194-bc12-d19850c1b8f7,48283.73,1,1,0,0,1,2020,9,1,131828,0.3662630852322723,2018-06-20,804,False,Normal,1,Anomaly,0.6491568451957033,2018,6,20
949,949,32e97c2d-2fb9-4ccf-9688-85c288145bde,2022-09-04,b6646199-ed25-459e-8f89-37fa753e9662,26922.24,0,1,1,0,0,2022,9,4,125962,0.2137330305965291,2021-05-24,468,False,Normal,0,Normal,0.0,2021,5,24
950,950,ec19e4eb-3f55-4740-8a2d-36a605804493,2022-10-27,be9063fb-64b5-49a5-bd6c-3d2a5564d1d3,16449.55,1,0,1,0,0,2022,10,27,138476,0.1187898986105895,2020-02-26,974,False,Normal,0,Normal,0.0,2020,2,26
951,951,af2f0773-58c6-4158-84b4-0ac928317f0d,2021-12-06,fef97d57-3c77-4a4a-8d65-4036a00f230b,31521.0,1,1,0,1,0,2021,12,6,89374,0.3526864636247678,2021-03-17,264,True,Normal,0,Normal,0.0,2021,3,17
952,952,469ff562-8052-4405-ba84-bb5ffa6e3743,2024-03-26,631d9c8b-e0f0-4e79-81f7-4651a033edad,43910.76,1,1,0,0,1,2024,3,26,188526,0.2329162025397027,2024-02-01,54,True,Normal,1,Anomaly,0.0,2024,2,1
953,953,fd88565a-d09a-434b-bffc-d743e3f16406,2020-04-26,39bfc9b6-47ba-48aa-b2f9-4b2c8e10814f,19485.75,0,0,1,0,0,2020,4,26,73719,0.2643246652830342,2019-05-10,352,True,Normal,0,Normal,0.0,2019,5,10
954,954,6491982b-e5ad-481d-977f-4c1626d658fb,2023-06-17,854dc3bf-61d8-4365-bada-0c941679bbe0,2763.06,0,0,0,0,1,2023,6,17,176971,0.0156130665476264,2023-04-20,58,True,Normal,1,Normal,0.0,2023,4,20
955,955,df695d17-9cc9-4aed-ad91-12c5f5ea4128,2023-04-20,92a97acd-3d88-4938-aad6-5b8c3a38b844,26443.82,0,0,0,0,1,2023,4,20,153924,0.1717979002624672,2022-02-25,419,False,Normal,0,Normal,0.0,2022,2,25
956,956,4ff85111-f875-4fd4-ad2c-cf42271a919f,2024-09-21,21bbd183-8acf-44d6-b2fc-c072544c0132,17465.28,0,0,0,0,1,2024,9,21,68821,0.2537783525377428,2023-07-28,421,False,Normal,0,Normal,0.0,2023,7,28
957,957,94be6d9f-2379-405f-a708-728034ee0b67,2022-11-18,235b275b-dcd2-4b97-b3ca-9a6bccd3af7c,47430.18,1,1,0,0,1,2022,11,18,80484,0.5893119129267929,2020-07-20,851,False,Anomaly,0,Anomaly,0.0,2020,7,20
958,958,e60d7a94-b483-4162-b043-a39a4f1a84cb,2022-10-16,e8b45c6a-fee5-43b3-ae18-b184229fe85b,11603.91,1,1,0,1,0,2022,10,16,173634,0.0668297107709319,2021-04-19,545,False,Normal,0,Normal,0.0,2021,4,19
959,959,a7fecdcd-2528-4516-8521-ff2ef9cc83ed,2024-11-02,115c42cd-5147-4e86-a875-d40aeac7dc2e,25479.36,0,0,0,1,0,2024,11,2,70029,0.3638401233774579,2023-08-05,455,False,Anomaly,0,Normal,0.0156546193730873,2023,8,5
960,960,b82d40de-f2d7-4d53-8870-2ae78eadda9a,2020-10-06,2540fbfe-e12f-46cd-96ea-f269514e1353,2349.49,1,0,1,0,0,2020,10,6,56534,0.0415588849188099,2019-05-01,524,False,Normal,1,Normal,0.0,2019,5,1
961,961,51958000-c3f3-4c8c-878c-3875ba21e269,2024-07-29,4da838b7-6947-4bac-b610-f40d69fe890f,2905.05,0,0,0,1,0,2024,7,29,187159,0.0155218290330681,2022-01-05,936,False,Normal,1,Anomaly,0.0,2022,1,5
962,962,d25ad576-ef0b-443e-bee0-47627168bdec,2024-08-23,26e6a84a-4617-4161-bd03-d33beee9795e,1477.22,1,0,1,0,0,2024,8,23,35017,0.0421857954707713,2023-01-05,596,False,Normal,0,Normal,0.0,2023,1,5
963,963,21acfdb5-1b55-4f6d-b01c-6abfc7739d46,2021-02-04,9df034d3-9caa-437c-bc67-95e2c32fc21b,6617.96,0,0,0,0,1,2021,2,4,197660,0.033481533947182,2020-02-04,366,False,Normal,1,Normal,0.0,2020,2,4
964,964,9cc3c1f5-9129-4c75-9b08-e5a844511ba0,2021-04-29,06ad7920-aff7-4f5d-bb1d-12cf3b705092,34912.01,1,1,1,0,0,2021,4,29,177252,0.1969625730598244,2020-04-09,385,False,Normal,0,Normal,0.0,2020,4,9
965,965,c7a2b171-b02a-46ee-9458-80635bf88d1d,2022-07-22,7800e27a-9ace-43cc-989c-83f68098580d,21333.14,0,0,0,1,0,2022,7,22,198091,0.1076936357532649,2020-05-12,801,False,Normal,0,Normal,0.0,2020,5,12
966,966,2f191516-5fbb-4da5-a64a-1fe8b646e2b1,2024-06-07,29ede760-2334-48ba-b94e-08387dcf60fd,30478.9,0,0,0,1,0,2024,6,7,124593,0.244627707816651,2022-11-11,574,False,Normal,0,Normal,0.0,2022,11,11
967,967,68994c84-0840-4234-b9ed-0800317979f9,2023-12-30,f3402dd3-4515-45b9-ace9-504b03d7f962,25823.45,1,0,1,0,0,2023,12,30,159366,0.1620386406134307,2022-10-26,430,False,Normal,0,Normal,0.0,2022,10,26
968,968,abdce0da-be0b-4ddd-b8f9-500169bd40d8,2025-02-11,2d54ff2b-10ee-4f77-b45e-2eafc1fda581,5760.05,0,0,0,1,0,2025,2,11,153901,0.0374269822808168,2024-04-14,303,True,Normal,1,Normal,0.0,2024,4,14
969,969,7074feb3-fc52-47cc-b467-2866ed56a2a0,2024-07-05,dde4f5c1-532c-4c01-b017-c5337d6ce5c3,41659.19,0,0,0,1,0,2024,7,5,81567,0.5107358367967438,2024-01-04,183,True,Anomaly,1,Normal,0.0,2024,1,4
